Price,Units Ordered,Inventory Level,Discount,Holiday/Promotion,Competitor Pricing,valor_real,prediccion,probabilidad_alta_demanda,clasificacion_real,clasificacion_predicha
28.62,41,179,10,0,24.66,1,0,0.2973027043946968,Alta demanda,Demanda normal
16.34,71,159,15,0,18.91,1,0,0.2632854739090638,Alta demanda,Demanda normal
32.48,71,202,10,0,31.08,0,0,0.3427117164307221,Demanda normal,Demanda normal
29.7,180,335,15,1,32.71,1,1,0.64185978050619,Alta demanda,Alta demanda
60.06,109,352,15,0,60.19,1,1,0.6703696447665475,Alta demanda,Alta demanda
64.63,158,66,0,1,62.91,0,0,0.1287608599198273,Demanda normal,Demanda normal
55.26,83,352,5,1,57.98,0,1,0.6690231775300637,Demanda normal,Alta demanda
97.97,45,347,20,0,97.56,1,1,0.6554971146009128,Alta demanda,Alta demanda
78.24,189,454,10,0,77.28,1,1,0.8361277542735607,Alta demanda,Alta demanda
17.91,172,324,0,1,16.31,1,1,0.6158839580107391,Alta demanda,Alta demanda
38.61,39,68,10,0,38.54,0,0,0.13230182119041095,Demanda normal,Demanda normal
58.44,147,220,10,1,56.88,1,0,0.3797115401758535,Alta demanda,Demanda normal
85.83,77,422,10,1,82.81,1,1,0.7911724313539358,Alta demanda,Alta demanda
40.95,171,176,5,0,45.53,1,0,0.29013563486195826,Alta demanda,Demanda normal
10.15,44,71,20,0,6.23,0,0,0.13918994232053042,Demanda normal,Demanda normal
48.89,26,157,20,1,47.34,1,0,0.2580551952534051,Alta demanda,Demanda normal
37.92,36,88,15,1,33.03,0,0,0.1565874357689347,Demanda normal,Demanda normal
24.27,76,159,0,0,21.05,0,0,0.2591364386399221,Demanda normal,Demanda normal
10.42,165,141,10,1,13.61,1,0,0.234482919855792,Alta demanda,Demanda normal
57.29,102,142,5,0,61.14,0,0,0.22800531021805365,Demanda normal,Demanda normal
13.69,122,351,5,0,9.1,0,1,0.6722712916523574,Demanda normal,Alta demanda
18.81,181,204,0,0,22.19,1,0,0.3472786725054133,Alta demanda,Demanda normal
92.29,60,112,20,1,95.94,0,0,0.18358873203741707,Demanda normal,Demanda normal
14.72,32,448,10,0,19.38,1,1,0.8320445563014484,Alta demanda,Alta demanda
49.13,107,156,0,0,53.7,0,0,0.2510379722085169,Demanda normal,Demanda normal
13.14,40,181,20,0,11.81,0,0,0.305575124031853,Demanda normal,Demanda normal
25.96,179,173,0,0,26.04,0,0,0.2854912387313159,Demanda normal,Demanda normal
58.92,40,486,0,1,55.71,1,1,0.8718255847867153,Alta demanda,Alta demanda
41.59,106,240,0,1,41.61,0,0,0.42211095370833307,Demanda normal,Demanda normal
90.86,181,432,15,0,87.43,1,1,0.8065588164595878,Alta demanda,Alta demanda
62.1,188,315,0,1,57.44,1,1,0.5903620165843881,Alta demanda,Alta demanda
46.18,135,499,0,1,41.92,1,1,0.886013495523911,Alta demanda,Alta demanda
93.52,146,296,15,1,95.31,1,1,0.5466090300553933,Alta demanda,Alta demanda
74.13,112,65,0,0,75.77,0,0,0.12592470074866086,Demanda normal,Demanda normal
87.13,70,203,5,1,91.31,0,0,0.3369623918814804,Demanda normal,Demanda normal
66.95,70,196,15,1,70.49,0,0,0.3283228165425642,Demanda normal,Demanda normal
35.22,135,265,10,1,37.7,0,0,0.482962076751231,Demanda normal,Demanda normal
21.98,38,151,15,0,19.23,1,0,0.2486088643913783,Alta demanda,Demanda normal
32.9,171,71,15,0,36.8,0,0,0.13758878976242053,Demanda normal,Demanda normal
30.98,65,166,5,0,35.43,0,0,0.2714007230338024,Demanda normal,Demanda normal
99.63,63,96,0,1,101.65,0,0,0.15880003340771334,Demanda normal,Demanda normal
26.97,176,368,15,0,28.08,1,1,0.706885951286803,Alta demanda,Alta demanda
13.67,104,103,10,0,9.06,0,0,0.17650974535766326,Demanda normal,Demanda normal
96.03,76,127,5,0,99.13,0,0,0.20077153665802955,Demanda normal,Demanda normal
71.08,69,420,10,0,71.52,1,1,0.7882895411640557,Alta demanda,Alta demanda
25.39,148,210,15,1,26.09,0,0,0.3643616433822477,Demanda normal,Demanda normal
53.04,155,164,20,1,50.29,1,0,0.2718788278501984,Alta demanda,Demanda normal
55.87,171,345,15,0,57.36,1,1,0.6575696322588211,Alta demanda,Alta demanda
55.49,64,339,0,1,53.69,1,1,0.6407783496366177,Alta demanda,Alta demanda
55.77,93,220,15,0,59.94,0,0,0.3787505291089564,Demanda normal,Demanda normal
47.9,141,97,5,0,43.07,0,0,0.1653213200966658,Demanda normal,Demanda normal
54.59,56,207,10,1,52.44,0,0,0.35127787310627356,Demanda normal,Demanda normal
62.7,144,365,15,1,67.27,0,1,0.6972704748376938,Demanda normal,Alta demanda
15.81,174,307,0,0,13.18,0,1,0.5774609408768929,Demanda normal,Alta demanda
69.2,142,118,15,1,67.09,0,0,0.19432269482452003,Demanda normal,Demanda normal
34.62,82,148,20,0,32.42,0,0,0.24383509773570236,Demanda normal,Demanda normal
43.85,24,389,0,0,43.33,1,1,0.7374124059814787,Alta demanda,Alta demanda
49.21,115,107,20,1,53.21,0,0,0.18122163353412046,Demanda normal,Demanda normal
22.15,156,430,0,0,25.32,1,1,0.8066093217259069,Alta demanda,Alta demanda
93.78,24,140,10,0,97.63,1,0,0.22112752745760314,Alta demanda,Demanda normal
31.87,75,483,5,1,29.19,1,1,0.8715514656115241,Alta demanda,Alta demanda
11.23,79,102,10,0,8.96,0,0,0.17503372781882454,Demanda normal,Demanda normal
23.61,32,99,15,1,24.37,0,0,0.17123500872495048,Demanda normal,Demanda normal
88.36,52,185,0,1,84.49,0,0,0.30007652921016564,Demanda normal,Demanda normal
61.0,59,164,20,0,65.34,0,0,0.26789351421465046,Demanda normal,Demanda normal
55.12,145,495,0,1,54.78,1,1,0.881657732224108,Alta demanda,Alta demanda
23.3,166,333,15,0,26.66,0,1,0.6368262360665545,Demanda normal,Alta demanda
37.32,112,429,5,0,39.31,1,1,0.8043019636133988,Alta demanda,Alta demanda
24.51,61,186,5,0,25.33,0,0,0.309981630001245,Demanda normal,Demanda normal
80.17,181,394,20,1,76.47,0,1,0.7502784771013276,Demanda normal,Alta demanda
93.14,59,473,20,1,93.83,1,1,0.8585465597380979,Alta demanda,Alta demanda
42.38,65,73,15,0,43.91,0,0,0.13826991252755813,Demanda normal,Demanda normal
34.61,24,152,20,0,37.45,0,0,0.2495532530635724,Demanda normal,Demanda normal
63.2,84,94,0,0,65.48,0,0,0.15863811020884555,Demanda normal,Demanda normal
73.69,32,337,15,1,72.18,0,1,0.6378559899445574,Demanda normal,Alta demanda
32.57,183,332,5,0,33.15,1,1,0.630971613692003,Alta demanda,Alta demanda
61.06,94,334,15,1,65.12,1,1,0.633892193572931,Alta demanda,Alta demanda
78.29,192,258,10,0,78.67,1,0,0.4601858013744276,Alta demanda,Demanda normal
59.67,128,69,20,0,54.96,0,0,0.13425289892750902,Demanda normal,Demanda normal
86.18,26,335,15,1,88.71,1,1,0.6314814762128319,Alta demanda,Alta demanda
70.42,37,69,15,0,70.86,0,0,0.13183980235094783,Demanda normal,Demanda normal
53.05,22,201,15,1,57.7,1,0,0.33949389313053263,Alta demanda,Demanda normal
37.84,30,293,0,1,36.92,1,1,0.5416008043463884,Alta demanda,Alta demanda
43.21,117,63,10,0,46.65,0,0,0.12733686709681086,Demanda normal,Demanda normal
90.65,41,466,10,0,95.46,0,1,0.8480445539838861,Demanda normal,Alta demanda
94.36,76,354,20,1,92.87,1,1,0.6722185195249153,Alta demanda,Alta demanda
89.28,120,188,10,0,85.1,0,0,0.308135280953228,Demanda normal,Demanda normal
36.06,51,431,5,1,32.23,1,1,0.8078700710098627,Alta demanda,Alta demanda
97.87,105,398,10,1,95.02,0,1,0.7516876709677425,Demanda normal,Alta demanda
33.14,190,478,15,1,31.95,0,1,0.8686069696948253,Demanda normal,Alta demanda
54.3,20,213,0,0,57.99,1,0,0.35850743477667885,Alta demanda,Demanda normal
25.91,195,292,5,0,21.17,1,1,0.5443424929026321,Alta demanda,Alta demanda
56.86,96,233,15,1,61.29,1,0,0.40844420584987357,Alta demanda,Demanda normal
46.7,37,267,5,0,42.35,0,0,0.4814361125765634,Demanda normal,Demanda normal
56.2,103,438,5,0,59.49,1,1,0.8150438497209406,Alta demanda,Alta demanda
74.6,99,371,15,0,79.02,1,1,0.7052548068957283,Alta demanda,Alta demanda
38.91,143,84,15,1,38.98,0,0,0.1525311978861557,Demanda normal,Demanda normal
52.38,153,205,15,1,51.55,1,0,0.3503421846220815,Alta demanda,Demanda normal
22.93,31,66,20,1,18.85,0,0,0.1335497077216533,Demanda normal,Demanda normal
48.49,180,464,10,1,49.99,1,1,0.8511671584226653,Alta demanda,Alta demanda
50.22,173,408,10,1,46.82,1,1,0.77428126609199,Alta demanda,Alta demanda
42.4,32,396,15,1,44.78,1,1,0.7544002975520102,Alta demanda,Alta demanda
59.24,156,249,5,1,59.79,1,0,0.44204049257969585,Alta demanda,Demanda normal
58.76,138,401,15,1,54.53,0,1,0.7627251785401915,Demanda normal,Alta demanda
95.5,150,52,10,1,99.56,0,0,0.11424060681839414,Demanda normal,Demanda normal
59.04,24,61,10,1,57.86,0,0,0.1244052618023315,Demanda normal,Demanda normal
81.08,153,102,20,0,85.76,0,0,0.17125641097688177,Demanda normal,Demanda normal
99.96,50,75,10,1,98.03,0,0,0.13632880453867288,Demanda normal,Demanda normal
80.78,133,55,10,1,84.97,0,0,0.11782976879903,Demanda normal,Demanda normal
21.93,164,202,10,0,25.82,0,0,0.34526487319279253,Demanda normal,Demanda normal
20.64,101,212,10,0,19.77,0,0,0.36566740763312783,Demanda normal,Demanda normal
42.89,142,97,0,0,42.64,0,0,0.16467713643990986,Demanda normal,Demanda normal
21.8,200,485,5,1,19.64,1,1,0.8752098907106516,Alta demanda,Alta demanda
33.98,165,75,20,0,33.85,0,0,0.14277373343478333,Demanda normal,Demanda normal
54.12,106,57,10,0,53.55,0,0,0.12072719940058264,Demanda normal,Demanda normal
73.82,143,326,5,0,69.3,0,1,0.6119554075553234,Demanda normal,Alta demanda
50.26,154,99,15,0,45.54,0,0,0.16955095577537732,Demanda normal,Demanda normal
84.94,198,175,15,0,82.1,1,0,0.2862951602550378,Alta demanda,Demanda normal
17.64,198,426,0,1,13.87,1,1,0.803111902360697,Alta demanda,Alta demanda
41.19,49,480,20,0,44.63,1,1,0.8688182123203069,Alta demanda,Alta demanda
49.35,138,479,0,0,48.25,1,1,0.8651894068184122,Alta demanda,Alta demanda
24.62,199,420,10,0,21.29,1,1,0.7946385878161444,Alta demanda,Alta demanda
10.97,91,98,20,0,15.51,0,0,0.17144612515618746,Demanda normal,Demanda normal
79.28,39,63,5,0,79.11,0,0,0.12377357980725913,Demanda normal,Demanda normal
18.59,64,155,20,0,21.05,0,0,0.2571211922901639,Demanda normal,Demanda normal
48.35,157,381,10,0,49.93,1,1,0.7267660538301972,Alta demanda,Alta demanda
48.27,133,384,0,1,45.32,1,1,0.7308890139392524,Alta demanda,Alta demanda
14.7,153,314,15,0,17.39,1,1,0.5969210289830306,Alta demanda,Alta demanda
89.62,135,59,10,0,86.11,0,0,0.12071432931729636,Demanda normal,Demanda normal
71.12,50,231,5,0,70.43,0,0,0.39703478520221114,Demanda normal,Demanda normal
62.17,70,467,5,1,61.45,1,1,0.8518859271871332,Alta demanda,Alta demanda
16.03,150,323,0,0,15.29,1,1,0.6120542680285751,Alta demanda,Alta demanda
42.81,59,492,10,1,40.74,1,1,0.880300374246192,Alta demanda,Alta demanda
71.54,124,369,0,0,68.96,1,1,0.698702211129451,Alta demanda,Alta demanda
82.06,39,449,10,0,82.68,1,1,0.827860278785888,Alta demanda,Alta demanda
60.48,161,312,5,0,60.25,1,1,0.5831471279846696,Alta demanda,Alta demanda
64.4,163,98,15,0,66.94,0,0,0.16684905830214064,Demanda normal,Demanda normal
88.99,103,437,5,0,89.44,1,1,0.8107894171768278,Alta demanda,Alta demanda
63.23,56,117,10,0,64.77,0,0,0.1903674412320994,Demanda normal,Demanda normal
48.0,105,189,5,0,50.32,0,0,0.31339265438496255,Demanda normal,Demanda normal
43.15,180,230,20,0,38.63,0,0,0.405960764733364,Demanda normal,Demanda normal
35.35,154,446,15,0,39.82,1,1,0.8298531702596159,Alta demanda,Alta demanda
13.11,35,331,10,1,10.66,0,1,0.6322775930860255,Demanda normal,Alta demanda
15.03,138,399,0,0,17.53,1,1,0.7592152351753434,Alta demanda,Alta demanda
54.34,129,147,0,1,53.68,0,0,0.2370685201216753,Demanda normal,Demanda normal
82.82,99,103,5,0,82.97,0,0,0.1693828162034336,Demanda normal,Demanda normal
11.26,79,421,15,0,16.07,1,1,0.7966420860795248,Alta demanda,Alta demanda
42.1,20,344,5,0,45.45,1,1,0.6519579523627709,Alta demanda,Alta demanda
40.17,130,288,5,0,43.66,1,1,0.5313277268463659,Alta demanda,Alta demanda
16.56,34,434,10,0,17.41,1,1,0.8134590757837726,Alta demanda,Alta demanda
12.28,48,410,0,1,12.46,1,1,0.7774853761130969,Alta demanda,Alta demanda
80.11,139,396,20,1,80.59,0,1,0.7528852393680633,Demanda normal,Alta demanda
52.49,74,94,10,0,54.14,0,0,0.16113008345368673,Demanda normal,Demanda normal
69.82,115,406,0,1,70.84,0,1,0.7657415250639255,Demanda normal,Alta demanda
40.2,85,436,20,1,38.04,1,1,0.8176034912029653,Alta demanda,Alta demanda
38.95,32,100,15,0,35.06,0,0,0.17053355829908448,Demanda normal,Demanda normal
99.27,99,481,20,1,102.34,1,1,0.8670011606659673,Alta demanda,Alta demanda
71.12,195,75,5,1,67.99,0,0,0.1389163358690405,Demanda normal,Demanda normal
60.45,81,435,5,0,57.82,1,1,0.8105352769965543,Alta demanda,Alta demanda
82.35,134,306,20,1,83.71,1,1,0.5721362867273416,Alta demanda,Alta demanda
16.77,73,390,15,0,12.09,1,1,0.7468247142736343,Alta demanda,Alta demanda
31.65,49,126,0,0,28.32,0,0,0.20456267202715825,Demanda normal,Demanda normal
51.9,130,136,5,0,49.05,0,0,0.21977172543414464,Demanda normal,Demanda normal
71.09,142,80,20,0,74.77,0,0,0.14529251363847703,Demanda normal,Demanda normal
13.6,89,299,20,0,14.49,1,1,0.5643184725332558,Alta demanda,Alta demanda
95.62,197,113,20,1,98.53,0,0,0.18617207927852156,Demanda normal,Demanda normal
39.38,142,417,5,1,42.63,1,1,0.7876281755526868,Alta demanda,Alta demanda
46.48,22,165,10,0,51.14,0,0,0.26838690182688646,Demanda normal,Demanda normal
13.87,192,187,10,0,12.53,0,0,0.31684332400370413,Demanda normal,Demanda normal
83.9,77,209,15,0,87.74,1,0,0.35131985375332886,Alta demanda,Demanda normal
15.61,122,340,15,1,17.88,0,1,0.6533198477684251,Demanda normal,Alta demanda
62.39,59,417,20,1,62.13,1,1,0.7876701976867067,Alta demanda,Alta demanda
33.45,40,424,0,1,28.53,1,1,0.7969210047753478,Alta demanda,Alta demanda
92.63,44,189,20,0,95.18,0,0,0.31073272546971453,Demanda normal,Demanda normal
87.88,100,251,15,0,84.13,0,0,0.4431925468351873,Demanda normal,Demanda normal
43.85,66,359,5,1,42.27,0,1,0.6845349217478655,Demanda normal,Alta demanda
29.18,62,416,5,0,26.52,1,1,0.785422718324766,Alta demanda,Alta demanda
52.77,170,205,5,0,56.62,1,0,0.3459298765149531,Alta demanda,Demanda normal
36.38,109,246,10,1,31.46,0,0,0.4398409991411753,Demanda normal,Demanda normal
91.59,41,192,15,1,91.12,0,0,0.3169272474980346,Demanda normal,Demanda normal
86.97,194,384,5,0,86.14,1,1,0.7270087148355395,Alta demanda,Alta demanda
49.34,198,500,0,1,52.97,0,1,0.8869407171803587,Demanda normal,Alta demanda
53.49,149,392,15,1,48.71,1,1,0.7483183880443101,Alta demanda,Alta demanda
15.11,138,139,10,1,13.86,0,0,0.2306286035050706,Demanda normal,Demanda normal
67.2,72,274,15,1,65.0,0,0,0.4995014124539525,Demanda normal,Demanda normal
35.75,167,488,0,1,32.6,1,1,0.8763663452540951,Alta demanda,Alta demanda
78.94,81,194,15,0,75.71,1,0,0.32199106754380863,Alta demanda,Demanda normal
87.91,117,242,5,0,86.94,0,0,0.42002545281370346,Demanda normal,Demanda normal
40.4,122,413,15,0,44.09,1,1,0.7821586669136102,Alta demanda,Alta demanda
95.01,141,438,5,0,97.03,0,1,0.8119703247367587,Demanda normal,Alta demanda
95.08,106,458,5,0,92.99,1,1,0.8381036485491424,Alta demanda,Alta demanda
35.28,175,276,15,1,39.12,1,1,0.5102294105315358,Alta demanda,Alta demanda
95.13,144,290,10,0,92.43,1,1,0.5299397720429043,Alta demanda,Alta demanda
83.57,69,357,10,1,81.46,0,1,0.6768211370447355,Demanda normal,Alta demanda
11.38,29,354,5,0,11.32,1,1,0.6768136285333993,Alta demanda,Alta demanda
83.16,24,231,10,0,87.99,1,0,0.3959441017193241,Alta demanda,Demanda normal
71.57,194,269,0,1,68.4,1,0,0.4849630321217293,Alta demanda,Demanda normal
56.81,187,169,20,1,61.03,0,0,0.280562122866575,Demanda normal,Demanda normal
14.99,82,443,15,1,10.68,1,1,0.8282729719049482,Alta demanda,Alta demanda
65.76,177,205,10,1,69.16,1,0,0.34716273330065756,Alta demanda,Demanda normal
19.82,191,303,0,1,17.81,0,1,0.5697343299524331,Demanda normal,Alta demanda
73.53,195,133,20,1,71.29,0,0,0.21793858084189852,Demanda normal,Demanda normal
97.89,165,466,15,1,95.16,1,1,0.8505429865322564,Alta demanda,Alta demanda
51.43,125,204,5,0,46.6,0,0,0.343947569534367,Demanda normal,Demanda normal
80.14,141,306,5,1,85.1,1,1,0.5676661478718673,Alta demanda,Alta demanda
65.32,47,201,15,0,65.13,0,0,0.33716944944084615,Demanda normal,Demanda normal
48.66,80,294,0,1,52.87,1,1,0.5427300454407816,Alta demanda,Alta demanda
54.72,46,352,0,1,51.93,0,1,0.6674997547733384,Demanda normal,Alta demanda
33.71,200,290,5,0,31.76,1,1,0.5385117343333662,Alta demanda,Alta demanda
65.0,75,177,20,1,64.17,0,0,0.2931821795286571,Demanda normal,Demanda normal
58.11,180,458,5,0,62.67,1,1,0.8415256925802163,Alta demanda,Alta demanda
42.86,156,108,20,0,40.3,0,0,0.1829567388293983,Demanda normal,Demanda normal
82.3,96,317,15,1,84.71,1,1,0.594271595259624,Alta demanda,Alta demanda
74.85,195,373,10,0,77.85,0,1,0.7092107353479475,Demanda normal,Alta demanda
26.78,138,121,0,0,30.68,0,0,0.19834558087673965,Demanda normal,Demanda normal
12.28,172,110,0,0,13.84,0,0,0.18464849425131113,Demanda normal,Demanda normal
24.35,161,475,10,0,22.06,0,1,0.8643924707768371,Demanda normal,Alta demanda
15.19,133,137,10,1,16.22,0,0,0.22720668860481885,Demanda normal,Demanda normal
37.96,58,122,20,1,38.34,0,0,0.20305338889144733,Demanda normal,Demanda normal
68.62,113,473,10,1,67.81,0,1,0.8593327408090736,Demanda normal,Alta demanda
56.22,199,75,15,1,58.74,0,0,0.14133553675502494,Demanda normal,Demanda normal
81.84,73,109,15,0,86.32,0,0,0.1786867773760733,Demanda normal,Demanda normal
41.96,93,383,20,0,38.39,1,1,0.7330325843395221,Alta demanda,Alta demanda
10.69,97,430,20,1,9.98,0,1,0.8120825204519977,Demanda normal,Alta demanda
71.61,146,276,15,1,72.52,1,1,0.5044750692618829,Alta demanda,Alta demanda
88.86,157,248,0,1,85.07,1,0,0.43420630195423465,Alta demanda,Demanda normal
69.55,76,466,10,1,73.96,1,1,0.8508141240531505,Alta demanda,Alta demanda
64.74,188,410,15,0,65.03,0,1,0.7759192199165973,Demanda normal,Alta demanda
41.75,63,270,5,0,37.99,1,0,0.48943773285827274,Alta demanda,Demanda normal
42.97,62,332,20,1,39.95,1,1,0.6336405242006412,Alta demanda,Alta demanda
49.88,28,425,20,0,51.85,1,1,0.7993528815947946,Alta demanda,Alta demanda
84.97,119,481,20,0,87.3,1,1,0.867457076055062,Alta demanda,Alta demanda
25.29,195,410,5,0,26.33,1,1,0.7778966348065421,Alta demanda,Alta demanda
52.1,55,278,10,1,48.77,0,1,0.5091115032984912,Demanda normal,Alta demanda
55.05,56,374,20,1,53.91,1,1,0.7156388957706378,Alta demanda,Alta demanda
42.17,139,112,20,0,42.44,0,0,0.18821811846385236,Demanda normal,Demanda normal
43.4,142,276,10,1,45.06,1,1,0.5070148432436503,Alta demanda,Alta demanda
95.74,135,185,10,1,95.35,0,0,0.3028120784198927,Demanda normal,Demanda normal
24.33,92,274,5,1,29.28,1,1,0.5025916956730857,Alta demanda,Alta demanda
79.13,59,69,10,1,74.37,0,0,0.1316098844189135,Demanda normal,Demanda normal
43.36,73,131,5,0,44.9,1,0,0.21199195417376324,Alta demanda,Demanda normal
20.33,65,357,5,1,20.39,1,1,0.6835231077768833,Alta demanda,Alta demanda
18.49,79,475,5,0,19.22,1,1,0.8632637611703656,Alta demanda,Alta demanda
78.74,199,131,5,1,81.1,1,0,0.21094899038764067,Alta demanda,Demanda normal
63.67,82,324,0,0,60.13,1,1,0.6064516625272326,Alta demanda,Alta demanda
30.92,191,202,20,0,34.18,1,0,0.3473767932773086,Alta demanda,Demanda normal
19.55,30,418,10,0,19.37,1,1,0.7899860481019415,Alta demanda,Alta demanda
17.55,188,91,20,0,16.83,0,0,0.16319175775765277,Demanda normal,Demanda normal
96.85,56,161,0,0,94.69,0,0,0.2539432561775646,Demanda normal,Demanda normal
67.89,62,414,20,0,63.84,1,1,0.7816562706106185,Alta demanda,Alta demanda
58.68,38,361,20,1,57.56,0,1,0.690143649736363,Demanda normal,Alta demanda
89.41,162,417,20,0,90.97,0,1,0.785013006020118,Demanda normal,Alta demanda
83.43,47,372,15,0,83.65,0,1,0.7055522333893584,Demanda normal,Alta demanda
64.16,153,500,5,0,68.61,1,1,0.8856900575958915,Alta demanda,Alta demanda
98.16,115,65,0,1,93.44,0,0,0.1252746875613825,Demanda normal,Demanda normal
65.81,152,448,15,0,65.72,1,1,0.830024781765343,Alta demanda,Alta demanda
84.23,197,78,0,1,82.07,0,0,0.14048027107957078,Demanda normal,Demanda normal
91.48,156,221,15,0,90.46,0,0,0.37728544874376246,Demanda normal,Demanda normal
19.38,163,71,15,1,23.3,0,0,0.13924455675414904,Demanda normal,Demanda normal
30.61,73,489,0,0,31.51,1,1,0.876138993928797,Alta demanda,Alta demanda
98.44,117,379,10,0,102.78,0,1,0.7162861545198058,Demanda normal,Alta demanda
71.56,57,392,20,0,75.69,1,1,0.7444757058535458,Alta demanda,Alta demanda
24.79,121,72,10,1,27.0,0,0,0.1388980170613315,Demanda normal,Demanda normal
10.64,45,366,15,0,6.61,1,1,0.7035305662785869,Alta demanda,Alta demanda
78.14,48,294,5,1,73.86,0,1,0.539990410365902,Demanda normal,Alta demanda
74.93,195,120,10,1,71.79,1,0,0.1963044987372984,Alta demanda,Demanda normal
55.62,39,494,15,1,58.85,1,1,0.8817398214741612,Alta demanda,Alta demanda
29.87,149,439,15,0,29.92,1,1,0.8212798282856714,Alta demanda,Alta demanda
68.79,23,102,20,0,67.74,0,0,0.17124801696629594,Demanda normal,Demanda normal
54.55,189,236,0,1,50.14,1,0,0.41311725342046046,Alta demanda,Demanda normal
23.53,114,145,5,1,22.74,0,0,0.23807934223989202,Demanda normal,Demanda normal
51.91,27,454,10,0,48.8,1,1,0.8368080417037032,Alta demanda,Alta demanda
83.13,47,142,5,1,80.81,0,0,0.22603780376440485,Demanda normal,Demanda normal
83.65,64,109,10,0,84.21,0,0,0.1776919585215358,Demanda normal,Demanda normal
33.36,177,327,0,1,36.44,1,1,0.619884715287021,Alta demanda,Alta demanda
36.33,122,133,0,1,33.71,0,0,0.21659237628975544,Demanda normal,Demanda normal
90.89,34,91,5,0,91.11,0,0,0.15328476461871063,Demanda normal,Demanda normal
33.02,160,238,0,0,30.88,1,0,0.4184885974502495,Alta demanda,Demanda normal
56.14,147,121,0,0,51.88,1,0,0.1960586064783347,Alta demanda,Demanda normal
19.47,197,416,15,1,15.6,1,1,0.7912310007861527,Alta demanda,Alta demanda
80.74,45,456,10,0,78.57,0,1,0.8370641035277203,Demanda normal,Alta demanda
66.12,77,146,0,0,67.05,1,0,0.23226234370109053,Alta demanda,Demanda normal
79.26,48,69,10,0,84.06,0,0,0.13044581785368478,Demanda normal,Demanda normal
27.75,38,92,5,1,30.31,0,0,0.16029330209752776,Demanda normal,Demanda normal
73.03,115,161,20,1,70.32,0,0,0.2635874799917194,Demanda normal,Demanda normal
37.71,95,481,20,0,34.55,1,1,0.8706996767173576,Alta demanda,Alta demanda
56.69,200,200,20,0,52.52,1,0,0.340433884088018,Alta demanda,Demanda normal
81.31,158,198,0,1,80.85,0,0,0.32793502047076284,Demanda normal,Demanda normal
80.17,149,119,10,1,80.6,0,0,0.19368224546106547,Demanda normal,Demanda normal
86.11,93,195,5,0,82.03,0,0,0.3205347376899363,Demanda normal,Demanda normal
21.12,88,51,0,1,16.35,0,0,0.1164282472253262,Demanda normal,Demanda normal
61.64,195,292,5,0,60.1,0,1,0.5387463876947359,Demanda normal,Alta demanda
57.92,26,67,0,0,54.86,0,0,0.12851984353974133,Demanda normal,Demanda normal
23.39,147,59,15,1,23.43,0,0,0.12637077276923916,Demanda normal,Demanda normal
58.4,187,87,20,0,55.85,0,0,0.15508331952010776,Demanda normal,Demanda normal
81.01,52,113,0,1,83.06,0,0,0.18218841093183205,Demanda normal,Demanda normal
56.8,34,422,0,1,58.36,0,1,0.7912290283638292,Demanda normal,Alta demanda
34.35,102,452,20,0,34.26,1,1,0.8380785538126084,Alta demanda,Alta demanda
53.05,194,240,5,0,50.35,1,0,0.4221688683568153,Alta demanda,Demanda normal
75.18,164,408,15,1,73.6,1,1,0.772537731547917,Alta demanda,Alta demanda
10.38,113,154,0,0,11.46,0,0,0.2522855734229888,Demanda normal,Demanda normal
93.02,21,90,0,1,96.51,0,0,0.15168624183885898,Demanda normal,Demanda normal
10.5,101,200,15,1,7.27,0,0,0.3450435149423879,Demanda normal,Demanda normal
27.22,117,104,15,0,29.19,0,0,0.1773993884636389,Demanda normal,Demanda normal
88.05,49,486,15,0,89.6,0,1,0.8711745531448268,Demanda normal,Alta demanda
30.53,93,499,20,1,30.53,1,1,0.8890381999538096,Alta demanda,Alta demanda
77.8,92,124,10,0,81.07,0,0,0.19933028753020024,Demanda normal,Demanda normal
88.68,197,307,15,0,90.12,1,1,0.5714417866581891,Alta demanda,Alta demanda
86.77,34,114,5,1,90.24,1,0,0.1837173565296593,Alta demanda,Demanda normal
65.1,185,385,20,1,66.77,1,1,0.7360624662850679,Alta demanda,Alta demanda
13.15,102,163,0,0,16.89,0,0,0.2674478617282096,Demanda normal,Demanda normal
25.8,154,168,20,0,22.53,1,0,0.2812204699101129,Alta demanda,Demanda normal
30.77,69,234,20,0,30.62,0,0,0.41434325334138933,Demanda normal,Demanda normal
21.71,185,396,15,1,22.81,1,1,0.7587828550911775,Alta demanda,Alta demanda
58.89,155,283,15,0,61.51,1,1,0.5207974765516381,Alta demanda,Alta demanda
55.0,99,232,20,1,58.4,1,0,0.40816449267760957,Alta demanda,Demanda normal
12.09,99,377,20,0,11.97,1,1,0.7256414059735254,Alta demanda,Alta demanda
14.49,199,463,5,0,17.83,0,1,0.8511035808243367,Demanda normal,Alta demanda
76.63,48,151,10,1,77.15,0,0,0.24245259170281405,Demanda normal,Demanda normal
85.22,190,112,5,0,85.56,0,0,0.18199875281585207,Demanda normal,Demanda normal
18.18,68,274,15,0,19.27,0,1,0.5049704668741315,Demanda normal,Alta demanda
57.8,186,52,15,1,60.61,0,0,0.11751734972850218,Demanda normal,Demanda normal
86.49,169,395,5,0,84.8,0,1,0.7462443731928239,Demanda normal,Alta demanda
10.24,76,108,0,1,11.73,0,0,0.18202189795271903,Demanda normal,Demanda normal
